ecnumber	sub	organism	kcat	sd
EC4.1.1.17	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	3.11E-05	*
EC4.1.1.17	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	1.038	*
EC4.1.1.21	*	ovis aries//eukaryotes;animals;vertebrates;mammals//oas	42.75	*
EC4.1.1.22	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.0002	*
EC4.1.1.22	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	166	*
EC4.1.1.22	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	1.40E-07	*
EC4.1.1.23	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.0017	*
EC4.1.1.28	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	8.9	*
EC4.1.1.28	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	10.03	*
EC4.1.1.28	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	7.5	*
EC4.1.1.28	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	3.069	*
EC4.1.1.29	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.072	*
EC4.1.1.29	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	4.89	*
EC4.1.1.29	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	1.67	*
EC4.1.1.29	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.772	*
EC4.1.1.3	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.54	*
EC4.1.1.32	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	14.5	*
EC4.1.1.32	*	ovis aries//eukaryotes;animals;vertebrates;mammals//oas	4.75	*
EC4.1.1.32	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	19.9	*
EC4.1.1.33	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	0.2327	*
EC4.1.1.36	*	equus caballus//eukaryotes;animals;vertebrates;mammals//ecb	0.089	*
EC4.1.1.36	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.03	*
EC4.1.1.37	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.016	*
EC4.1.1.37	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	7.6	*
EC4.1.1.40	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.083	*
EC4.1.1.45	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1.39	*
EC4.1.1.45	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	8.82	*
EC4.1.1.45	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	3.789	*
EC4.1.1.50	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	410	*
EC4.1.1.50	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	0.102	*
EC4.1.1.50	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.63	*
EC4.1.1.53	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	8444	*
EC4.1.1.65	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	0.0035	*
EC4.1.1.65	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.032	*
EC4.1.1.84	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	100	*
EC4.1.1.84	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.5	*
EC4.1.1.9	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	206	*
EC4.1.1.9	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	43.4	*
EC4.1.1.90	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	2.70E-06	*
EC4.1.1.94	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	8800	*
EC4.1.2.13	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	25.5	*
EC4.1.2.13	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	22.3	*
EC4.1.2.13	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	28	*
EC4.1.2.4	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.07	*
EC4.1.2.4	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	1.775	*
EC4.1.3.16	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	9.7	*
EC4.1.3.16	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	15.8	*
EC4.1.3.16	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	8	*
EC4.1.3.3	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	36.26	*
EC4.1.3.4	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	1.3	*
EC4.1.3.4	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	249	*
EC4.1.3.4	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	7	*
EC4.2.1.1	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	74.6	*
EC4.2.1.107	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	48	*
EC4.2.1.11	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	75	*
EC4.2.1.11	*	macaca mulatta//eukaryotes;animals;vertebrates;mammals//mcc	86.54	*
EC4.2.1.11	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	67	*
EC4.2.1.11	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	120	*
EC4.2.1.11	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	91	*
EC4.2.1.119	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.54	*
EC4.2.1.119	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	48	*
EC4.2.1.17	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	64	*
EC4.2.1.17	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	1334	*
EC4.2.1.2	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	730	*
EC4.2.1.2	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	450	*
EC4.2.1.22	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	105.2	*
EC4.2.1.22	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	1.2	*
EC4.2.1.24	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.63	*
EC4.2.1.24	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.67	*
EC4.2.1.3	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	21.4	*
EC4.2.1.3	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	3.4	*
EC4.2.1.31	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	317	*
EC4.2.1.47	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.7	*
EC4.2.1.47	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.036	*
EC4.2.1.48	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	580	*
EC4.2.1.49	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	1.6	*
EC4.2.1.68	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.066	*
EC4.2.1.75	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	54.7	*
EC4.2.1.75	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	9.7	*
EC4.2.1.96	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	5.2	*
EC4.2.1.96	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.0134	*
EC4.2.3.12	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	57.4	*
EC4.2.3.12	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.2883	*
EC4.2.3.2	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	0.914	*
EC4.2.3.2	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.073	*
EC4.2.99.18	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.003133	*
EC4.2.99.18	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	19	*
EC4.2.99.18	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.00155	*
EC4.3.1.10	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	1.48	*
EC4.3.1.13	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.49	*
EC4.3.1.17	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	137	*
EC4.3.1.17	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	278.3	*
EC4.3.1.19	*	capra hircus//eukaryotes;animals;vertebrates;mammals//chx	0.52	*
EC4.3.1.19	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	989	*
EC4.3.1.3	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	9.94	*
EC4.3.1.4	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	25	*
EC4.3.2.1	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	23	*
EC4.3.2.1	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	4227	*
EC4.3.2.1	*	ovis aries//eukaryotes;animals;vertebrates;mammals//oas	0.0012	*
EC4.3.2.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	23.3	*
EC4.3.2.2	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	11	*
EC4.3.2.3	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	191	*
EC4.3.2.5	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	12000	*
EC4.3.2.5	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.53	*
EC4.3.2.5	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	57.24	*
EC4.4.1.1	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	24	*
EC4.4.1.11	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	57	*
EC4.4.1.13	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	2.15	*
EC4.4.1.13	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	25	*
EC4.4.1.16	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	29	*
EC4.4.1.16	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	37	*
EC4.4.1.20	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	35	*
EC4.4.1.20	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	30.5	*
EC4.4.1.20	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	28	*
EC4.4.1.5	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	425	*
EC4.4.1.5	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1830	*
EC4.4.1.5	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	2200	*
EC4.4.1.5	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	681	*
EC4.4.1.5	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	2415	*
EC4.4.1.5	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	957	*
EC4.6.1.1	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	100	*
EC4.6.1.1	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	0.000335	*
EC4.6.1.1	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	14.69	*
EC4.6.1.1	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	920	*
EC4.6.1.15	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.01	*
EC4.6.1.15	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	13	*
EC4.6.1.2	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	38	*
EC4.6.1.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	22.1	*
EC4.6.1.2	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	12.1	*
EC4.6.1.2	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	1.38	*
EC4.6.1.6	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.0012	*
EC4.99.1.1	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.959	*
EC5.1.1.13	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	460	*
EC5.1.1.18	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	16.2	*
EC5.1.1.18	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	16.2	*
EC5.1.1.18	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.083	*
EC5.1.3.1	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	6570	*
EC5.1.3.14	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	10.9	*
EC5.1.3.2	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	210	*
EC5.1.3.3	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	14.03	*
EC5.1.3.3	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	745	*
EC5.1.3.8	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	35.8	*
EC5.1.3.8	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	32	*
EC5.1.99.1	*	ovis aries//eukaryotes;animals;vertebrates;mammals//oas	0.35	*
EC5.1.99.1	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	8400	*
EC5.1.99.4	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	77.5	*
EC5.3.1.1	*	equus caballus//eukaryotes;animals;vertebrates;mammals//ecb	3183	*
EC5.3.1.1	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	10240	*
EC5.3.1.1	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	7800	*
EC5.3.1.34	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	6570	*
EC5.3.1.8	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	75	*
EC5.3.1.8	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	80	*
EC5.3.1.9	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	870	*
EC5.3.1.9	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	520	*
EC5.3.2.1	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	2.3	*
EC5.3.2.2	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	5.06	*
EC5.3.3.1	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	3.5	*
EC5.3.3.1	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.622	*
EC5.3.3.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1.2	*
EC5.3.3.2	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	5.92	*
EC5.3.3.3	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	32	*
EC5.3.3.5	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.243	*
EC5.3.3.8	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	21	*
EC5.3.3.8	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	201	*
EC5.3.3.9	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	0.139	*
EC5.3.99.2	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	4.5	*
EC5.3.99.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1.89	*
EC5.3.99.2	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	434	*
EC5.3.99.2	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	30	*
EC5.3.99.3	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	1.8	*
EC5.3.99.3	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	510	*
EC5.3.99.3	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	2.5	*
EC5.3.99.4	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	2	*
EC5.3.99.4	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	46	*
EC5.3.99.5	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	24.1	*
EC5.3.99.5	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.231	*
EC5.4.2.11	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	515	*
EC5.4.2.11	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	440	*
EC5.4.2.11	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	210	*
EC5.4.2.2	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	286	*
EC5.4.2.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1442	*
EC5.4.2.2	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	128	*
EC5.4.2.3	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.056	*
EC5.4.2.4	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	15	*
EC5.4.2.8	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	49	*
EC5.4.99.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	67.4	*
EC5.4.99.7	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	1.747	*
EC5.4.99.7	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	4.60E-05	*
EC5.4.99.7	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.0043	*
EC5.5.1.4	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.26	*
EC6.1.1.1	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	7.60E-06	*
EC6.1.1.1	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	18.35	*
EC6.1.1.10	*	ovis aries//eukaryotes;animals;vertebrates;mammals//oas	0.675	*
EC6.1.1.10	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.11	*
EC6.1.1.11	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.76	*
EC6.1.1.12	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	17	*
EC6.1.1.12	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.395	*
EC6.1.1.15	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	2.45	*
EC6.1.1.16	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	0.22	*
EC6.1.1.16	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	6.25	*
EC6.1.1.19	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.286	*
EC6.1.1.19	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	0.000609	*
EC6.1.1.19	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	9.5	*
EC6.1.1.2	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	1.45	*
EC6.1.1.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.0018	*
EC6.1.1.20	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.19	*
EC6.1.1.21	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	0.687	*
EC6.1.1.21	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.618	*
EC6.1.1.3	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.7	*
EC6.1.1.4	*	cricetulus griseus//eukaryotes;animals;vertebrates;mammals//cge	0.0068	*
EC6.1.1.5	*	ovis aries//eukaryotes;animals;vertebrates;mammals//oas	0.06	*
EC6.1.1.5	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.00084	*
EC6.1.1.6	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.0133	*
EC6.1.1.6	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	0.044	*
EC6.1.1.6	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.449	*
EC6.1.1.7	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.114	*
EC6.1.1.9	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	0.252	*
EC6.1.1.9	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.722	*
EC6.2.1.1	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	26.8	*
EC6.2.1.11	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.89	*
EC6.2.1.16	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	2.63	*
EC6.2.1.17	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	3.36	*
EC6.2.1.2	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	3.718	*
EC6.2.1.2	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	4.15	*
EC6.2.1.28	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.0015	*
EC6.2.1.3	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	0.723	*
EC6.2.1.3	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	1.19	*
EC6.2.1.3	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	28.7	*
EC6.2.1.7	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.385	*
EC6.3.1.17	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	0.7	*
EC6.3.1.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.067	*
EC6.3.1.2	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	8.93	*
EC6.3.1.2	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	1	*
EC6.3.2.17	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.85	*
EC6.3.2.17	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	8.00E-06	*
EC6.3.2.17	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	5.2	*
EC6.3.2.24	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	1.60E-06	*
EC6.3.2.25	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.039	*
EC6.3.2.25	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.737	*
EC6.3.2.3	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	43	*
EC6.3.2.3	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	13.75	*
EC6.3.2.41	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	1.4	*
EC6.3.2.6	*	ovis aries//eukaryotes;animals;vertebrates;mammals//oas	11.06	*
EC6.3.3.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	37	*
EC6.3.3.2	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	2.22	*
EC6.3.3.2	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	13	*
EC6.3.4.10	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.514	*
EC6.3.4.13	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.228	*
EC6.3.4.16	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1.5	*
EC6.3.4.16	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	3.8	*
EC6.3.4.21	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.0012	*
EC6.3.4.21	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.052	*
EC6.3.4.21	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	457.3	*
EC6.3.4.3	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	23	*
EC6.3.4.3	*	ovis aries//eukaryotes;animals;vertebrates;mammals//oas	40	*
EC6.3.4.4	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.00641	*
EC6.3.4.4	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	2.36	*
EC6.3.4.5	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	3.83	*
EC6.3.4.5	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	4.2	*
EC6.3.4.5	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	5.16	*
EC6.3.4.5	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	2.1	*
EC6.3.4.8	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	0.00706	*
EC6.3.5.1	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.017	*
EC6.3.5.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	3.74	*
EC6.3.5.2	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	0.0428	*
EC6.3.5.2	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.22	*
EC6.3.5.4	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.395	*
EC6.3.5.4	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	0.096	*
EC6.3.5.4	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.57	*
EC6.4.1.1	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	47.8	*
EC6.4.1.1	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	34	*
EC6.4.1.2	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.00921	*
EC6.4.1.2	*	oryctolagus cuniculus//eukaryotes;animals;vertebrates;mammals//ocu	4.2	*
EC6.4.1.2	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	26.93	*
EC6.4.1.3	*	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	27.7	*
